sales_id,customer_key,product_key,date_key,quantity,unit_price,amount
8123,4,1,20240702,4,1379.87,5519.48
8124,4,3,20230204,6,49.27,295.62
8125,5,1,20240214,6,901.65,5409.9
8126,4,5,20230802,4,233.93,935.72
8127,5,3,20230116,4,590.84,2363.36
8128,1,5,20241014,5,153.27,766.35
8129,4,1,20240729,7,589.72,4128.04
8130,3,2,20240627,7,75.65,529.5500000000001
8131,4,5,20240324,1,1492.99,1492.99
8132,2,1,20230817,3,67.87,203.61
8133,2,5,20230611,2,1416.67,2833.34
8134,1,5,20240503,7,609.13,4263.91
8135,4,2,20230118,8,266.74,2133.92
8136,2,4,20230914,4,460.48,1841.92
8137,5,2,20240509,7,558.36,3908.52
8138,1,4,20241214,2,879.48,1758.96
8139,1,3,20231130,7,997.55,6982.849999999999
8140,4,3,20240515,4,893.71,3574.84
8141,4,1,20240406,6,409.44,2456.64
8142,2,5,20230915,4,136.94,547.76
8143,5,1,20240311,6,424.06,2544.36
8144,5,5,20230904,8,1125.74,9005.92
8145,1,3,20230301,7,812.35,5686.45
8146,2,3,20230520,4,1472.01,5888.04
8147,5,2,20240305,7,1262.7,8838.9
8148,2,3,20240604,5,1477.05,7385.25
8149,1,1,20231110,6,785.63,4713.78
8150,1,1,20231120,5,594.51,2972.55
8151,5,4,20230314,1,85.31,85.31
8152,5,1,20240615,1,689.85,689.85
8153,5,3,20241227,5,603.92,3019.6
8154,2,3,20240216,8,442.51,3540.08
8155,5,2,20231010,1,842.85,842.85
8156,1,2,20231122,2,872.21,1744.42
8157,5,4,20230813,8,124.83,998.64
8158,2,1,20231225,4,1439.61,5758.44
8159,3,2,20241227,5,990.75,4953.75
8160,2,3,20240819,2,177.76,355.52
8161,1,2,20230115,6,911.72,5470.32
8162,5,3,20231017,3,1001.2,3003.6000000000004
8163,1,2,20240928,6,857.96,5147.76
8164,5,5,20230822,1,1099.83,1099.83
8165,2,2,20240424,8,1027.09,8216.72
8166,4,4,20240201,1,1490.77,1490.77
8167,2,5,20230314,6,1347.0,8082.0
8168,2,3,20240731,1,980.31,980.31
8169,5,4,20231021,4,812.29,3249.16
8170,3,2,20240606,1,803.87,803.87
8171,2,4,20240805,4,262.59,1050.36
8172,2,5,20230704,8,1065.82,8526.56
8173,4,4,20230105,4,776.95,3107.8
8174,4,1,20240726,6,1401.77,8410.619999999999
8175,1,5,20230817,6,197.9,1187.4
8176,1,1,20230227,8,776.3,6210.4
8177,3,4,20240408,8,623.84,4990.72
8178,4,1,20241111,3,1481.62,4444.86
8179,5,5,20230822,3,1150.78,3452.34
8180,1,2,20240324,8,496.39,3971.12
8181,3,1,20230710,6,767.64,4605.84
8182,2,1,20240123,4,641.03,2564.12
8183,4,4,20241020,8,188.38,1507.04
8184,2,3,20230629,8,1002.03,8016.24
8185,4,3,20240421,6,1132.21,6793.26
8186,1,2,20240229,7,440.66,3084.6200000000003
8187,4,3,20231113,6,164.75,988.5
8188,3,2,20230701,8,550.69,4405.52
8189,3,4,20231101,5,1459.53,7297.65
8190,5,5,20231127,3,1475.07,4425.21
8191,2,4,20240617,1,1068.11,1068.11
8192,3,1,20231119,2,1232.93,2465.86
8193,4,4,20240710,4,1186.34,4745.36
8194,3,1,20231021,6,703.42,4220.5199999999995
8195,4,4,20230303,1,982.29,982.29
8196,4,5,20240711,1,1456.57,1456.57
8197,2,5,20240819,4,1488.92,5955.68
8198,2,3,20230303,7,502.33,3516.31
8199,2,4,20240314,6,775.99,4655.9400000000005
8200,1,2,20231219,5,1126.17,5630.85
8201,4,2,20240707,4,1284.81,5139.24
8202,5,2,20240104,4,468.46,1873.84
8203,2,3,20231214,6,691.8,4150.799999999999
8204,1,3,20240627,6,1090.64,6543.84
8205,2,4,20230108,4,814.74,3258.96
8206,2,2,20230529,5,1493.17,7465.85
8207,4,1,20240621,7,187.4,1311.8
8208,4,2,20240418,7,880.51,6163.57
8209,3,4,20230704,7,1091.93,7643.51
8210,2,4,20240723,1,333.45,333.45
8211,3,3,20240330,8,851.39,6811.12
8212,2,4,20230713,2,866.93,1733.86
8213,1,5,20240808,3,288.81,866.4300000000001
8214,3,1,20241219,3,1401.41,4204.2300000000005
8215,2,2,20240206,1,1303.88,1303.88
8216,2,3,20230914,4,1035.67,4142.68
8217,1,5,20240112,6,430.0,2580.0
8218,3,1,20240626,3,494.49,1483.47
8219,2,1,20230222,5,1154.59,5772.95
8220,2,3,20230727,7,356.37,2494.59
8221,2,5,20230715,3,660.86,1982.58
8222,3,3,20240402,1,479.82,479.82
8223,5,5,20230413,7,556.43,3895.0099999999998
8224,4,5,20230405,7,990.01,6930.07
8225,2,2,20240303,6,113.03,678.1800000000001
8226,2,5,20231118,7,1363.15,9542.050000000001
8227,4,3,20240131,4,464.63,1858.52
8228,1,5,20240813,3,336.08,1008.24
8229,2,3,20240904,8,286.21,2289.68
8230,3,4,20241111,8,1401.04,11208.32
8231,2,4,20230727,4,140.1,560.4
8232,2,1,20230416,5,596.48,2982.4
8233,4,2,20230605,7,1451.98,10163.86
8234,5,1,20241218,4,1418.41,5673.64
8235,4,3,20231018,1,785.46,785.46
8236,4,3,20240319,2,956.74,1913.48
8237,2,3,20241127,4,1291.21,5164.84
8238,1,2,20241207,2,115.07,230.14
8239,1,4,20240120,7,371.43,2600.01
8240,4,2,20240107,3,798.14,2394.42
8241,3,3,20230103,2,452.9,905.8
8242,5,3,20240123,8,932.6,7460.8
8243,2,2,20230417,6,137.03,822.1800000000001
8244,1,5,20230323,5,802.4,4012.0
8245,1,4,20241106,7,1127.5,7892.5
8246,1,2,20231031,7,1339.24,9374.68
8247,4,5,20240328,1,964.78,964.78
8248,3,5,20241011,6,318.9,1913.3999999999999
8249,5,1,20230518,7,1339.53,9376.71
8250,3,3,20240302,2,1447.5,2895.0
8251,4,4,20240426,5,496.19,2480.95
8252,2,2,20230227,2,660.1,1320.2
8253,2,3,20240621,3,1347.94,4043.82
8254,5,2,20230918,6,417.46,2504.7599999999998
8255,1,4,20241019,2,1205.37,2410.74
8256,1,4,20240119,3,934.4,2803.2
8257,1,2,20230127,4,1000.3,4001.2
8258,3,1,20230407,7,664.74,4653.18
8259,3,5,20230816,6,370.13,2220.7799999999997
8260,2,1,20230918,8,1151.84,9214.72
8261,4,5,20230309,6,551.33,3307.9800000000005
8262,2,5,20240815,3,456.74,1370.22
8263,2,2,20230704,1,1235.52,1235.52
8264,5,5,20241031,2,550.89,1101.78
8265,2,1,20240327,6,229.57,1377.42
8266,4,5,20230611,1,202.29,202.29
8267,4,5,20230216,7,270.21,1891.4699999999998
8268,3,1,20241230,8,1111.59,8892.72
8269,2,3,20240907,2,366.73,733.46
8270,3,2,20241205,1,389.42,389.42
8271,2,3,20230622,1,1119.26,1119.26
8272,4,3,20230903,7,1225.77,8580.39
8273,5,2,20241126,5,461.14,2305.7
8274,2,4,20230804,7,548.3,3838.0999999999995
8275,5,5,20240729,5,252.68,1263.4
8276,3,5,20230127,1,306.84,306.84
8277,5,4,20231022,5,1236.17,6180.85
8278,5,4,20240827,4,1248.5,4994.0
8279,1,5,20231207,6,1222.9,7337.400000000001
8280,1,3,20231209,8,999.67,7997.36
8281,5,1,20230509,6,198.93,1193.58
8282,2,4,20230302,8,276.33,2210.64
8283,5,1,20230921,8,398.37,3186.96
8284,4,5,20241209,4,862.8,3451.2
8285,1,4,20230915,2,739.53,1479.06
8286,1,1,20240101,4,1072.29,4289.16
8287,4,5,20240626,5,1375.15,6875.75
8288,4,3,20240505,8,1137.61,9100.88
8289,3,3,20230106,7,622.17,4355.19
8290,4,2,20230301,4,605.79,2423.16
8291,3,4,20230107,5,177.72,888.6
8292,5,1,20240613,1,309.62,309.62
8293,5,2,20230516,3,549.5,1648.5
8294,5,5,20230810,5,32.0,160.0
8295,5,2,20230119,6,197.53,1185.18
8296,2,4,20240327,6,737.65,4425.9
8297,3,2,20231024,7,642.64,4498.48
8298,5,1,20230412,4,1008.0,4032.0
8299,4,2,20230313,7,718.07,5026.490000000001
8300,4,3,20241025,3,410.9,1232.6999999999998
8301,5,1,20240514,4,524.0,2096.0
8302,4,3,20240611,3,924.48,2773.44
8303,2,5,20241001,4,41.85,167.4
8304,3,2,20241215,6,225.08,1350.48
8305,4,1,20240906,6,302.6,1815.6000000000001
8306,5,4,20230131,4,453.16,1812.64
8307,1,1,20240908,5,938.62,4693.1
8308,4,3,20231006,8,1467.95,11743.6
8309,4,2,20230207,8,1287.92,10303.36
8310,3,5,20240303,1,874.49,874.49
8311,4,5,20240109,2,914.65,1829.3
8312,4,3,20230827,8,1420.07,11360.56
8313,5,4,20230202,2,1175.2,2350.4
8314,2,3,20230730,1,531.11,531.11
8315,4,5,20240615,2,1385.71,2771.42
8316,1,3,20240523,2,1066.0,2132.0
8317,3,4,20230202,5,1338.35,6691.75
8318,4,2,20240529,2,1349.32,2698.64
8319,5,4,20241124,8,1207.77,9662.16
8320,4,5,20240602,2,596.13,1192.26
8321,4,2,20231112,4,630.02,2520.08
8322,1,1,20231206,1,413.94,413.94
8323,4,5,20230424,7,687.65,4813.55
8324,2,4,20241211,6,1218.59,7311.539999999999
8325,2,5,20230528,2,841.01,1682.02
8326,5,1,20240729,3,1278.01,3834.0299999999997
8327,5,5,20230618,6,1369.9,8219.400000000001
8328,3,5,20240219,2,946.17,1892.34
8329,1,5,20241213,5,172.38,861.9
8330,3,5,20230717,6,1316.61,7899.66
8331,4,2,20231012,1,1066.58,1066.58
8332,2,4,20240626,7,324.72,2273.04
8333,3,3,20230123,7,1457.14,10199.980000000001
8334,4,1,20230919,7,1133.28,7932.96
8335,3,5,20231109,2,424.7,849.4
8336,1,1,20231006,1,1125.86,1125.86
8337,1,4,20230602,6,630.19,3781.1400000000003
8338,2,1,20231116,1,1096.71,1096.71
8339,1,4,20240225,8,259.39,2075.12
8340,5,2,20240530,3,1106.14,3318.42
8341,3,3,20230731,3,693.84,2081.52
8342,3,3,20240905,8,874.19,6993.52
8343,2,3,20241019,2,1200.52,2401.04
8344,5,4,20240222,4,1223.36,4893.44
8345,3,3,20240111,8,1105.83,8846.64
8346,5,4,20240510,4,1433.26,5733.04
8347,1,1,20240824,6,301.58,1809.48
8348,2,3,20241210,1,1199.24,1199.24
8349,4,4,20230719,2,848.41,1696.82
8350,4,1,20230818,2,726.31,1452.62
8351,1,3,20230611,1,1445.44,1445.44
8352,3,4,20230504,1,93.94,93.94
8353,2,1,20240521,7,1031.06,7217.42
8354,4,3,20230101,3,733.44,2200.32
8355,4,1,20240812,3,1324.99,3974.9700000000003
8356,4,1,20231130,8,659.21,5273.68
8357,1,4,20241214,5,288.21,1441.05
8358,4,2,20230804,1,1039.14,1039.14
8359,5,5,20240221,2,743.44,1486.88
8360,4,4,20230621,3,1401.06,4203.18
8361,4,1,20231116,3,1113.91,3341.7300000000005
8362,2,1,20230826,7,969.52,6786.639999999999
8363,5,1,20240307,6,777.66,4665.96
8364,3,4,20230225,3,519.81,1559.4299999999998
8365,3,4,20240608,8,1483.52,11868.16
8366,2,1,20230122,4,667.86,2671.44
8367,4,1,20241220,6,1072.29,6433.74
8368,3,1,20230308,3,604.48,1813.44
8369,2,3,20240427,1,1059.82,1059.82
8370,2,1,20241119,3,253.23,759.6899999999999
8371,1,4,20240220,7,672.6,4708.2
8372,3,3,20241012,1,503.37,503.37
8373,2,3,20241029,3,950.13,2850.39
8374,1,4,20230818,5,351.35,1756.75
8375,2,5,20240422,7,1372.39,9606.730000000001
8376,5,1,20230311,6,842.18,5053.08
8377,2,5,20240408,1,1431.52,1431.52
8378,2,2,20240330,2,354.78,709.56
8379,5,5,20231207,7,462.5,3237.5
8380,3,2,20230503,7,187.56,1312.92
8381,1,4,20231223,1,1489.53,1489.53
8382,3,4,20230610,1,562.15,562.15
8383,5,3,20240628,1,854.14,854.14
8384,4,3,20230715,5,161.6,808.0
8385,3,5,20231122,7,992.31,6946.17
8386,5,4,20230910,3,1314.53,3943.59
8387,3,4,20241025,1,76.61,76.61
8388,2,3,20230331,6,117.79,706.74
8389,4,5,20240107,8,1049.81,8398.48
8390,1,5,20240617,4,725.07,2900.28
8391,3,5,20230626,6,346.37,2078.2200000000003
8392,4,2,20230915,5,1153.72,5768.6
8393,3,5,20241001,1,1011.83,1011.83
8394,4,4,20231003,3,190.2,570.5999999999999
8395,4,1,20240121,7,433.92,3037.44
8396,1,3,20240317,3,1409.3,4227.9
8397,3,2,20230511,3,1223.3,3669.8999999999996
8398,3,4,20240606,1,1118.66,1118.66
8399,1,1,20241208,2,422.91,845.82
8400,1,2,20240725,8,131.65,1053.2
8401,5,3,20240722,1,1167.23,1167.23
8402,5,3,20231106,4,684.97,2739.88
8403,5,1,20240611,3,1344.01,4032.0299999999997
8404,1,4,20230115,4,37.22,148.88
8405,5,1,20240829,6,784.6,4707.6
8406,5,1,20240604,6,1282.83,7696.98
8407,1,5,20230717,2,419.96,839.92
8408,2,3,20230204,1,526.38,526.38
8409,5,1,20241228,1,525.18,525.18
8410,2,3,20240828,7,1220.28,8541.96
8411,5,1,20230830,3,1443.11,4329.33
8412,1,1,20240805,7,1059.94,7419.58
8413,3,4,20241013,1,1337.32,1337.32
8414,1,2,20240403,5,1360.93,6804.650000000001
8415,4,3,20230602,3,770.94,2312.82
8416,3,5,20230612,4,609.89,2439.56
8417,1,4,20240727,5,942.29,4711.45
8418,3,5,20230626,6,908.26,5449.5599999999995
8419,4,1,20230818,3,25.72,77.16
8420,1,3,20241204,7,569.93,3989.5099999999998
8421,3,4,20240205,2,1144.54,2289.08
8422,3,4,20231020,2,336.35,672.7
8423,5,5,20231107,6,1277.81,7666.86
8424,2,5,20230413,7,453.79,3176.53
8425,4,3,20240130,6,83.21,499.26
8426,2,5,20230514,6,305.29,1831.7400000000002
8427,2,2,20230601,1,720.85,720.85
8428,3,5,20230407,8,593.68,4749.44
8429,2,4,20241116,2,1341.59,2683.18
8430,5,3,20231125,6,747.76,4486.5599999999995
8431,5,4,20230114,2,768.38,1536.76
8432,3,5,20231116,4,875.5,3502.0
8433,1,5,20241010,4,569.26,2277.04
8434,3,2,20231228,8,784.56,6276.48
8435,5,5,20230116,2,894.53,1789.06
8436,4,5,20240919,7,575.01,4025.0699999999997
8437,2,2,20240904,6,1004.85,6029.1
8438,4,2,20230617,8,667.5,5340.0
8439,2,2,20230326,7,819.84,5738.88
8440,2,4,20230918,6,365.28,2191.68
8441,1,5,20240913,4,929.21,3716.84
8442,3,3,20230203,8,1256.67,10053.36
8443,2,2,20240410,1,154.7,154.7
8444,4,1,20240731,1,645.23,645.23
8445,3,3,20240131,1,221.94,221.94
8446,5,3,20240109,5,695.88,3479.4
8447,2,3,20241019,2,1491.12,2982.24
8448,3,2,20230811,2,70.21,140.42
8449,2,2,20240317,2,1244.8,2489.6
8450,4,4,20240308,1,1335.44,1335.44
8451,4,3,20241011,8,736.05,5888.4
8452,2,1,20230304,2,142.22,284.44
8453,3,1,20230910,4,776.21,3104.84
8454,4,5,20230328,3,606.56,1819.6799999999998
8455,5,4,20240927,8,1074.57,8596.56
8456,3,2,20231017,4,1303.06,5212.24
8457,2,2,20230820,6,337.32,2023.92
8458,5,2,20240104,3,413.92,1241.76
8459,4,4,20240411,8,1160.69,9285.52
8460,4,3,20231214,6,682.7,4096.200000000001
8461,1,2,20240617,2,996.09,1992.18
8462,5,3,20231016,3,162.52,487.56000000000006
8463,5,3,20230821,7,1493.04,10451.279999999999
8464,4,2,20240210,4,884.09,3536.36
8465,5,4,20230117,5,285.11,1425.5500000000002
8466,3,4,20241002,6,1352.82,8116.92
8467,5,5,20240530,4,568.55,2274.2
8468,5,3,20230227,8,1135.4,9083.2
8469,4,5,20230701,4,1031.64,4126.56
8470,5,3,20241016,4,217.93,871.72
8471,1,2,20230325,6,482.97,2897.82
8472,4,4,20240331,5,631.98,3159.9
8473,4,5,20240806,2,791.73,1583.46
8474,5,4,20230322,4,1083.43,4333.72
8475,2,5,20231025,6,937.14,5622.84
8476,3,5,20230308,3,1063.79,3191.37
8477,1,5,20230627,6,1128.78,6772.68
8478,2,3,20231015,1,153.89,153.89
8479,4,2,20240308,8,743.94,5951.52
8480,2,4,20240820,4,770.14,3080.56
8481,4,3,20240730,5,1154.54,5772.7
8482,5,4,20241225,8,866.03,6928.24
8483,4,5,20230519,3,1219.88,3659.6400000000003
8484,1,1,20230131,2,59.28,118.56
8485,1,3,20240222,3,769.3,2307.8999999999996
8486,4,5,20231124,1,607.79,607.79
8487,1,3,20231215,8,501.96,4015.68
8488,1,3,20240212,1,858.47,858.47
8489,4,1,20230109,1,1004.11,1004.11
8490,1,3,20240510,6,784.4,4706.4
8491,2,3,20240510,3,996.96,2990.88
8492,3,5,20241221,7,649.72,4548.04
8493,2,5,20230723,5,1228.77,6143.85
8494,1,3,20240823,2,698.54,1397.08
8495,4,2,20241030,6,119.32,715.92
8496,2,3,20230829,4,1144.33,4577.32
8497,3,2,20241122,7,708.36,4958.52
8498,4,4,20230914,8,680.31,5442.48
8499,2,4,20240508,6,809.75,4858.5
8500,3,1,20230110,4,1006.78,4027.12
8501,3,5,20230920,8,908.92,7271.36
8502,1,4,20241203,8,135.64,1085.12
8503,2,5,20240227,1,1434.47,1434.47
8504,1,5,20230928,1,735.02,735.02
8505,4,4,20240524,7,916.27,6413.889999999999
8506,3,4,20230403,3,1195.64,3586.92
8507,4,1,20230824,3,452.5,1357.5
8508,3,4,20230908,7,763.17,5342.19
8509,1,2,20230721,3,538.69,1616.0700000000002
8510,4,5,20240107,6,1079.81,6478.86
8511,3,5,20240124,8,1098.28,8786.24
8512,4,2,20240430,6,1100.71,6604.26
8513,5,1,20230630,1,1000.25,1000.25
8514,5,2,20240131,5,1222.25,6111.25
8515,3,4,20240123,2,295.54,591.08
8516,1,3,20241117,4,992.98,3971.92
8517,2,1,20240327,7,284.68,1992.76
8518,3,4,20240817,5,402.11,2010.5500000000002
8519,1,5,20240911,6,118.86,713.16
8520,3,4,20230117,7,346.13,2422.91
8521,1,4,20241229,4,600.35,2401.4
8522,1,1,20240203,6,1026.26,6157.5599999999995
8523,3,1,20241230,8,777.87,6222.96
8524,1,3,20241031,2,158.35,316.7
8525,3,2,20241117,8,1129.22,9033.76
8526,2,5,20230613,7,563.21,3942.4700000000003
8527,4,2,20240711,6,881.6,5289.6
8528,4,4,20230304,8,716.5,5732.0
8529,3,3,20240821,5,787.32,3936.6000000000004
8530,1,4,20241211,2,1478.89,2957.78
8531,5,5,20240907,7,923.25,6462.75
8532,1,3,20230707,5,1063.11,5315.549999999999
8533,4,1,20240810,1,993.87,993.87
8534,2,2,20230512,2,337.91,675.82
8535,4,5,20230926,4,719.67,2878.68
8536,4,1,20240320,3,119.9,359.70000000000005
8537,5,5,20240526,5,136.72,683.6
8538,4,1,20230311,3,1119.23,3357.69
8539,5,3,20241023,3,1058.07,3174.21
8540,3,1,20230329,6,1199.83,7198.98
8541,4,4,20240906,6,520.59,3123.54
8542,2,2,20240106,4,1046.76,4187.04
8543,2,5,20241115,6,845.65,5073.9
8544,1,4,20241113,4,33.47,133.88
8545,2,2,20230817,3,922.32,2766.96
8546,2,3,20240325,3,826.17,2478.5099999999998
8547,5,5,20230718,8,178.21,1425.68
8548,3,5,20230610,7,467.97,3275.79
8549,4,5,20240525,5,1279.48,6397.4
8550,3,4,20231125,5,1021.94,5109.700000000001
8551,1,4,20230909,3,1347.88,4043.6400000000003
8552,1,1,20231228,2,1498.1,2996.2
8553,1,5,20240506,1,1403.58,1403.58
8554,3,4,20231226,5,1232.77,6163.85
8555,1,3,20231124,2,984.5,1969.0
8556,5,1,20241019,2,27.22,54.44
8557,5,4,20230924,8,901.95,7215.6
8558,3,4,20230806,7,142.08,994.5600000000001
8559,4,5,20240129,7,580.97,4066.79
8560,3,4,20230813,6,382.3,2293.8
8561,2,3,20240810,8,677.96,5423.68
8562,4,2,20240814,4,1430.19,5720.76
8563,2,2,20230624,7,1381.82,9672.74
8564,5,1,20230705,2,533.77,1067.54
8565,2,4,20241016,5,329.94,1649.7
8566,4,2,20230221,5,1480.74,7403.7
8567,3,2,20230109,2,910.42,1820.84
8568,3,1,20240302,5,723.03,3615.1499999999996
8569,1,5,20241018,8,1299.84,10398.72
8570,5,4,20231004,3,902.88,2708.64
8571,3,5,20240224,8,690.07,5520.56
8572,4,1,20240913,6,881.39,5288.34
8573,5,1,20240511,8,1133.28,9066.24
8574,2,4,20240920,7,563.14,3941.98
8575,4,5,20231103,6,797.86,4787.16
8576,5,5,20240106,6,1357.16,8142.960000000001
8577,4,1,20241008,4,192.02,768.08
8578,5,5,20230928,5,1439.8,7199.0
8579,5,4,20230906,2,1380.26,2760.52
8580,5,3,20230914,3,524.95,1574.8500000000001
8581,4,4,20240325,8,434.56,3476.48
8582,2,1,20231008,3,352.83,1058.49
8583,5,4,20230316,8,569.56,4556.48
8584,5,1,20240519,8,514.86,4118.88
8585,5,5,20230711,4,212.08,848.32
8586,5,1,20231128,1,1379.26,1379.26
8587,5,1,20230427,6,447.81,2686.86
8588,4,2,20240109,7,500.07,3500.49
8589,3,1,20230310,6,1100.8,6604.799999999999
8590,5,2,20230709,5,471.8,2359.0
8591,3,4,20240425,3,1293.1,3879.2999999999997
8592,1,2,20230910,4,924.85,3699.4
8593,1,4,20240116,6,374.2,2245.2
8594,2,3,20240822,8,487.81,3902.48
8595,5,1,20230610,7,1496.36,10474.519999999999
8596,5,2,20230101,2,901.76,1803.52
8597,5,4,20231130,8,1151.76,9214.08
8598,4,5,20240502,3,1172.94,3518.82
8599,2,4,20240825,7,390.14,2730.98
8600,4,4,20240611,4,882.04,3528.16
8601,2,4,20240805,7,632.57,4427.990000000001
8602,4,5,20231130,8,767.29,6138.32
8603,3,1,20231027,1,1037.02,1037.02
8604,3,3,20230524,1,679.44,679.44
8605,5,4,20230128,3,1419.1,4257.299999999999
8606,1,1,20241228,8,927.93,7423.44
8607,2,2,20240404,7,549.65,3847.5499999999997
8608,5,2,20230901,6,452.23,2713.38
8609,1,3,20231226,5,1014.3,5071.5
8610,4,4,20240328,2,124.84,249.68
8611,3,2,20241014,8,267.77,2142.16
8612,3,5,20240827,2,1082.1,2164.2
8613,5,4,20241118,1,1473.77,1473.77
8614,5,3,20241229,1,754.9,754.9
8615,3,2,20240206,1,562.74,562.74
8616,3,5,20240618,8,234.35,1874.8
8617,2,5,20240409,6,74.02,444.12
8618,1,3,20230216,2,1201.32,2402.64
8619,4,5,20230308,7,686.44,4805.08
8620,2,5,20240714,2,493.42,986.84
8621,2,5,20230707,8,1177.55,9420.4
8622,4,5,20240805,6,355.98,2135.88
8623,5,2,20240810,2,450.96,901.92
8624,2,3,20230416,2,353.47,706.94
8625,4,2,20240312,1,1309.42,1309.42
8626,2,5,20240625,1,1247.59,1247.59
8627,3,5,20240726,4,74.18,296.72
8628,3,5,20240311,4,1467.22,5868.88
8629,5,1,20230723,7,678.49,4749.43
8630,5,4,20240228,7,520.56,3643.9199999999996
8631,1,4,20231225,8,734.1,5872.8
8632,5,3,20231201,8,1182.38,9459.04
8633,3,1,20241016,1,494.72,494.72
8634,4,4,20230113,3,546.84,1640.52
8635,3,1,20240629,3,509.11,1527.33
8636,5,5,20240707,2,63.04,126.08
8637,3,3,20231217,8,248.09,1984.72
8638,4,5,20240428,5,1140.21,5701.05
8639,2,1,20230427,1,250.55,250.55
8640,1,3,20240423,2,570.53,1141.06
8641,3,5,20240124,4,197.49,789.96
8642,1,5,20241127,2,656.48,1312.96
8643,1,1,20241006,6,961.94,5771.64
8644,4,4,20231019,2,365.66,731.32
8645,1,3,20231231,8,1003.76,8030.08
8646,1,1,20231116,1,1310.73,1310.73
8647,3,5,20241018,5,75.03,375.15
8648,5,5,20240504,3,216.93,650.79
8649,1,4,20240129,1,1392.11,1392.11
8650,3,5,20231207,5,945.13,4725.65
8651,4,3,20230819,1,1382.46,1382.46
8652,4,2,20240513,4,620.09,2480.36
8653,2,2,20240606,5,560.16,2800.7999999999997
8654,1,4,20230815,1,797.87,797.87
8655,2,3,20231031,2,1178.96,2357.92
8656,2,3,20240919,5,979.18,4895.9
8657,4,4,20230206,4,1015.01,4060.04
8658,1,1,20240828,5,551.52,2757.6
8659,5,1,20240717,5,1059.68,5298.400000000001
8660,5,4,20231120,8,957.15,7657.2
8661,1,3,20240121,1,1038.95,1038.95
8662,1,4,20240529,1,857.83,857.83
8663,4,2,20230115,2,759.28,1518.56
8664,5,5,20240221,2,1334.12,2668.24
8665,5,5,20230119,2,353.75,707.5
8666,2,5,20230422,5,585.1,2925.5
8667,2,5,20230414,2,563.13,1126.26
8668,4,3,20240223,6,410.14,2460.84
8669,4,2,20230425,6,672.81,4036.8599999999997
8670,2,3,20230511,4,647.01,2588.04
8671,4,4,20230615,8,607.13,4857.04
8672,5,3,20241016,8,1192.88,9543.04
8673,5,3,20230208,8,438.14,3505.12
8674,5,1,20230826,8,201.61,1612.88
8675,2,1,20230407,6,1166.66,6999.960000000001
8676,4,1,20230326,5,279.42,1397.1000000000001
8677,3,3,20240303,8,154.16,1233.28
8678,3,1,20230418,5,412.18,2060.9
8679,3,2,20231220,7,410.32,2872.24
8680,5,2,20231020,7,1114.35,7800.449999999999
8681,3,3,20240810,2,998.29,1996.58
8682,1,2,20230918,8,847.61,6780.88
8683,5,5,20230519,8,1247.02,9976.16
8684,1,5,20230716,4,1220.61,4882.44
8685,4,2,20230618,7,1398.09,9786.63
8686,3,2,20230103,8,1013.42,8107.36
8687,4,3,20230925,2,483.71,967.42
8688,3,1,20230507,3,667.11,2001.33
8689,2,3,20231130,4,441.56,1766.24
8690,3,3,20230722,7,152.31,1066.17
8691,2,4,20230801,3,1250.9,3752.7000000000003
8692,5,3,20240104,2,1298.06,2596.12
8693,3,1,20231227,1,874.07,874.07
8694,3,2,20240507,6,1164.78,6988.68
8695,3,1,20240708,6,617.9,3707.3999999999996
8696,5,1,20240622,5,979.67,4898.349999999999
8697,2,1,20230315,8,255.62,2044.96
8698,2,4,20230203,4,328.15,1312.6
8699,2,5,20230418,4,745.85,2983.4
8700,2,2,20240407,7,718.05,5026.349999999999
8701,2,2,20230509,3,1320.64,3961.92
8702,4,4,20240320,7,672.48,4707.360000000001
8703,5,3,20231027,2,881.44,1762.88
8704,4,5,20240413,8,969.24,7753.92
8705,3,5,20231024,3,1464.06,4392.18
8706,3,5,20230726,4,1186.36,4745.44
8707,4,4,20240521,6,964.88,5789.28
8708,2,4,20241227,7,769.33,5385.31
8709,5,1,20241026,6,364.12,2184.7200000000003
8710,4,4,20230202,4,1150.8,4603.2
8711,2,1,20241229,7,207.08,1449.5600000000002
8712,2,1,20230116,8,689.02,5512.16
8713,3,2,20230801,5,85.82,429.09999999999997
8714,5,5,20230415,4,304.38,1217.52
8715,3,1,20240217,1,180.47,180.47
8716,3,5,20240309,1,257.34,257.34
8717,2,5,20240903,1,1306.35,1306.35
8718,2,5,20230315,6,1433.68,8602.08
8719,1,3,20241115,5,1167.97,5839.85
8720,2,5,20230407,8,827.66,6621.28
8721,3,4,20230330,4,408.63,1634.52
8722,3,5,20240122,2,56.7,113.4
8723,4,1,20230830,7,1272.9,8910.300000000001
8724,4,3,20230208,1,452.31,452.31
8725,2,4,20231115,3,1219.37,3658.1099999999997
8726,4,5,20231211,3,238.3,714.9000000000001
8727,1,5,20240312,3,1306.52,3919.56
8728,1,2,20240301,6,88.59,531.54
8729,2,1,20230203,1,805.82,805.82
8730,1,3,20240818,8,1270.42,10163.36
8731,4,1,20240921,7,225.52,1578.64
8732,5,1,20240918,1,857.39,857.39
8733,4,3,20240308,3,1304.21,3912.63
8734,5,4,20230220,7,1400.85,9805.949999999999
8735,5,2,20240205,7,839.71,5877.97
8736,5,2,20240329,2,454.09,908.18
8737,2,4,20241203,4,104.53,418.12
